transaction_id,timestamp,merchant_name,transaction_amount,account_balance,is_fraud
ace4f617-363b-4f96-9830-15eca803973f,2024-01-07 07:46:45.020771,Higgins LLC,32250.82,77267.25,0
5aac41e7-8240-4704-b42a-085cf78a7771,2024-02-06 11:08:35.375681,"Marquez, Sanchez and Curtis",42941.31,39361.79,0
90eeed7a-6dc7-4aaf-906d-9b6a1d5ca269,2024-08-05 13:29:34.859653,Yoder and Sons,12220.38,3336.28,0
d39c7231-f815-4969-8dd1-f6e962cd0f0b,2024-06-26 06:58:15.487402,Mckay-Lawrence,3122.12,76182.27,0
f32463b2-980b-4463-9146-ecd0d9872358,2024-03-27 14:15:18.322898,"Woodard, Jackson and Melton",9282.43,17828.88,0
0a36341a-eb48-4e98-b45b-cf842982c300,2024-01-14 13:16:07.941458,Howard LLC,43038.72,38097.65,0
248a5e6a-6904-4812-b865-fc94f567aa90,2024-03-02 03:38:32.065039,Johnson Group,21092.81,69921.28,0
e065a528-5621-4423-b293-1ddb638f1f6c,2024-06-10 09:16:58.564666,Goodwin-Brown,5598.94,73246.73,0
36f89579-da0b-49a8-bae2-1ff5bea11782,2024-02-21 04:21:01.001039,"Barton, Alexander and Wilson",41548.02,78242.23,0
72652e0c-8672-415d-916c-df3ce619d488,2024-04-23 00:07:09.435396,"Nicholson, Johnson and Ball",4787.71,38514.66,0
9a86bea3-4dc1-4ee8-a8a2-b037ae92af2c,2024-06-06 11:08:37.131952,Schneider and Sons,31563.64,53257.68,0
6a915a4e-b191-4781-9b1d-181ae1ad5105,2024-02-28 04:33:26.691647,"Mccormick, Coleman and Russell",24660.29,74544.84,0
7f15620e-4ed6-462b-8f64-64801d918eda,2024-07-19 23:55:36.098577,"Clark, Blanchard and Graves",3405.77,21020.81,0
6ee56f7a-a938-4387-b0ae-0df60059acce,2024-04-06 12:03:40.646975,Briggs-Jackson,49253.38,39308.99,0
31e96c3e-0b8c-4212-b527-58166f478f73,2024-03-17 14:39:59.848381,"Oconnor, Woods and Pugh",36362.76,28731.25,0
980160db-b3b5-43a4-89b9-bfd22db33d17,2024-08-12 09:17:53.405849,Calhoun-Morgan,31717.38,75424.7,0
45b23483-f265-41c4-ba61-d67429946ebb,2024-04-11 22:49:46.740608,Kelly PLC,40470.0,16167.62,0
0fd86096-2905-406f-85f9-1b498d8c7043,2024-04-05 11:54:43.688198,Barker-Anderson,11651.06,47574.68,0
b9167406-2457-46f5-8f53-8e76b4953d3b,2024-08-13 23:28:23.629151,Dixon-Stark,18679.4,96681.7,0
0370b88c-1f6c-4bfd-8297-8e570580f7a3,2024-04-13 21:03:50.131982,"Perez, Lewis and Higgins",416.85,56742.52,0
c0d1cca9-7af1-4330-945a-53c2539dcfd0,2024-03-28 21:37:35.865434,Peterson Inc,23684.06,78825.0,0
05d416bf-8d95-4aae-8757-c3e6bdb5c192,2024-01-25 21:44:07.939889,Graham PLC,45343.09,4426.99,0
1d92c880-8852-4384-b91a-98129a92b605,2024-01-16 12:50:39.957708,Delgado LLC,33182.06,94349.17,0
9be56920-4fbc-4965-ac47-131e3084eb9a,2024-01-18 17:02:30.190860,Davis-Austin,1301.66,99104.18,0
a6d960a2-de42-4de4-a87b-e1442af232c7,2024-03-21 12:09:36.994351,"Owen, Wells and Davis",8545.85,80483.31,0
44fd7c69-9822-4d83-927a-bca24045e406,2024-06-25 06:18:07.280779,Butler-Smith,34962.35,86478.97,0
0c6d7062-d381-4a41-9e77-d033c9bd39db,2024-05-29 12:17:00.572942,Suarez and Sons,25956.42,20007.37,0
ea8d580a-392c-45ee-9ee8-760eb1069d8b,2024-07-05 22:48:02.026253,Parker PLC,19047.08,79364.74,0
4c2afa8e-d4b9-43e0-a6d9-95064663d86d,2024-05-02 21:21:36.347075,Acosta-Walter,43227.41,47054.76,0
fec70b7e-41e5-4167-a18a-cdfbcfa75018,2024-07-06 08:41:39.114369,Rivera Inc,24790.36,5801.91,0
2920ac08-d0df-40b7-9c7f-d86c7d30c7d6,2024-06-16 04:54:20.995313,Mcpherson-Ayala,41887.52,10738.54,0
60f1ef7c-9a23-4cb2-a3a4-54e3ed367304,2024-04-23 04:03:00.960023,Thomas LLC,25285.49,79110.93,0
b414dddc-5b01-45cb-b264-7f874a1e1445,2024-06-16 00:31:30.966443,"Cain, Owen and Alexander",17308.83,52996.41,0
ccb78e33-ea19-405f-a6ec-4de7da48e450,2024-05-15 01:26:29.101192,Garcia-Martin,47635.66,99574.49,0
a4681099-abcd-4046-bfb1-0dbf82f9039c,2024-09-12 10:04:21.221551,Young PLC,37107.34,87286.16,0
7c68ca95-76a4-412b-ab19-e176c3712b15,2024-01-05 21:59:49.071890,Rose Ltd,43347.03,85423.27,0
2ead553e-c24f-4f2c-991c-ade6858548b6,2024-04-15 01:25:24.073518,Gentry-Mullins,2071.22,22218.52,0
a331bdcd-79f6-48de-8d5d-fc7d2a6e82c2,2024-01-31 16:00:30.219259,Rivera-Rivera,10481.79,29243.48,0
a9a35ce2-37f6-4ca7-b52f-5e657a182a4e,2024-03-16 10:34:29.070115,Dominguez-Santiago,27337.16,90500.19,1
23820d71-1152-40d9-831e-b45f16ae0ea4,2024-01-03 05:36:11.271736,Gallegos Group,34047.91,65456.09,0
df415d04-3650-4b9e-9460-d187e035fd77,2024-03-16 21:22:48.251754,Dickson Ltd,5100.14,28831.91,0
d516b690-c287-42f0-8be2-cd864f0f2254,2024-02-24 08:53:03.115432,Torres-Schaefer,31268.21,23412.0,0
f221f099-87a7-4906-b7d7-122b12f77f61,2024-07-20 03:53:38.888284,"Baxter, Wagner and Young",44042.42,13141.08,0
affee2dd-accc-45ff-8f39-b37eca9e95c6,2024-01-22 11:03:01.250914,Grant-Cooper,28821.53,93948.68,0
9038bbb5-c7fb-4ca4-8405-5292b04d5044,2024-04-02 04:26:02.226653,Rangel-Rodriguez,27916.91,64283.6,0
3c70652f-a65e-4c6c-8c39-46e1d98e8340,2024-07-21 10:35:20.337935,"Floyd, Barnett and Brown",24740.88,22679.08,0
23055f9a-1392-4d67-86cf-c9f3bc97d4ad,2024-02-13 10:15:45.514999,"Little, Pugh and Andrews",24488.21,4566.96,0
463242dc-4968-48b1-b560-21428a9ae3b7,2024-04-23 00:03:34.217037,Adams-Gonzalez,24656.87,94793.85,0
b30fd1b3-a0d1-4008-8cf8-5f0d6f655dbf,2024-01-20 00:03:42.457073,Smith PLC,9182.44,12833.57,0
aca15833-9542-4b65-a578-6104ab570c9d,2024-08-12 00:53:43.859112,Young-Jackson,7025.03,62261.19,0
d505508f-6466-4895-9226-cabdda21cd32,2024-09-09 05:31:20.359494,Peterson LLC,9531.43,57663.1,0
5e923bfe-5fa0-4cea-8ff7-dd9ed2cb2d29,2024-07-13 02:44:08.520428,Morris-Gutierrez,41436.26,61378.14,0
9a5659c5-1602-442f-a2a2-2db488399fc0,2024-05-29 00:07:50.447171,"Morgan, Knight and Blackwell",559.46,92838.6,0
25049a18-b2ba-40c1-8ecf-de0ec0a49b21,2024-07-12 23:10:30.095579,Madden Ltd,26176.23,55052.93,0
1c7565d7-1a9e-4c7b-8b11-968546d64a8e,2024-08-07 03:39:54.388298,Taylor-Wilkinson,38808.5,24828.68,0
8a7fa73a-8465-462d-b3ca-4a8fd47d7cdb,2024-07-08 02:00:16.340735,Hernandez Inc,35956.4,65624.28,1
e3477200-1d9a-44e3-b161-88066c8814c6,2024-08-08 01:10:10.304659,Fletcher Group,42281.98,12981.95,0
667ace82-2e98-4da5-b5e9-3ee7b1bff308,2024-09-09 23:35:18.997827,White Group,12189.17,39245.18,1
49135334-73b0-41d8-8308-9af9da803e25,2024-04-01 19:30:15.235241,Ford PLC,43015.54,89432.22,1
28cb2d7c-33f1-442e-aac9-b1681dfe3b1a,2024-08-24 08:17:52.193891,Gonzalez LLC,25923.9,59523.44,0
14584f79-c145-40a3-9d02-942d603f57e1,2024-03-17 09:09:55.674018,Valdez and Sons,10329.84,37062.51,0
6f34be88-7d5d-4a54-b2f6-895a28505f24,2024-03-04 16:31:33.050631,Duncan PLC,44131.07,34635.1,0
30d0759a-d3aa-4b5a-ba19-9218a85a0bf5,2024-05-15 21:29:13.359819,Ortega Ltd,34890.27,18912.4,0
397e6056-3d96-4b86-aaa1-7e80310d8400,2024-01-05 18:00:32.511093,Garcia Group,16116.58,46999.84,0
ae7cb35f-adc8-4c39-95bc-25779f246b4b,2024-05-22 06:27:38.836153,"Smith, Stephens and Hughes",19534.63,71949.47,0
1b86545f-2e5b-4827-bae1-eaa2658eafd9,2024-05-18 20:36:58.107804,Marquez Inc,38549.43,37697.6,0
23785cb5-c1f0-4878-bec0-2213e117a68e,2024-04-07 19:03:59.739763,"Sanchez, Jones and Bowman",41680.65,20212.76,0
fac9cf5e-013c-4ab1-a0e2-0267505ca6fe,2024-03-16 00:57:53.424240,Nelson LLC,22337.37,71019.6,0
9a8eb418-bc5b-4a15-94a3-b95f5c9b3cef,2024-08-11 21:15:05.648213,"Hubbard, Bradshaw and Keller",14461.23,26225.83,0
d5210558-602f-445f-9c59-61d3326caa14,2024-05-11 23:10:11.066785,"Kelly, Smith and Armstrong",33168.61,68872.64,0
f9bc82ef-6400-444b-b7df-21afda1b341c,2024-02-26 03:22:30.932960,Simmons and Sons,30295.28,98690.2,0
0a6ec099-271d-446b-98ba-73e021caa60f,2024-06-29 03:58:05.746612,Hudson Inc,12486.6,2771.55,0
87ddee62-7e82-4fcb-8a2e-f76356097948,2024-08-21 03:16:41.088453,Bryant Inc,21219.23,6543.51,0
ae6abc0f-d394-44e3-9643-1f218c8b90dc,2024-02-01 10:58:28.494727,Berger-Tran,23879.45,74095.85,0
cd2d204a-1616-44e4-a288-045713208a2c,2024-07-22 14:42:10.081551,"Nichols, Reed and Martin",35608.89,77956.27,0
190775c5-8e9f-4c9e-a15c-16a8ed6bbdce,2024-06-10 23:46:15.411468,"Martin, Schaefer and Robinson",27900.74,36443.06,0
4960e883-e100-4f48-bc80-a353ea23acbe,2024-05-24 16:22:52.874486,"Sanders, Brewer and Roberts",44449.42,33820.45,0
22c44815-a09f-4fde-aa31-3b1c424b3465,2024-03-17 11:08:36.922416,Grant PLC,43502.62,22555.58,0
d703db48-8184-4b0d-bff7-37279c7406e3,2024-03-18 18:18:57.784916,Escobar-Clay,8969.65,18609.76,0
cf70bd1f-4401-4175-8c30-1de27ceca35e,2024-02-14 07:04:51.812374,"Adams, Shea and Spencer",14184.67,28106.01,0
2e79bd85-34c7-4b8e-9437-7dd5ce0227da,2024-05-01 09:37:31.547199,"Mckay, Herman and Ware",7418.03,20908.76,0
e04cf4c2-68ec-42d7-8a60-d6875d3714b6,2024-07-17 08:54:45.714186,"Shelton, Moore and Patel",43541.87,6242.27,0
b04e2600-87e8-4474-a7e6-55fff52ff212,2024-03-17 09:38:59.280727,Weaver PLC,44909.61,4533.21,0
bc8b1876-69d7-41c8-a141-96fe4b9bf3a5,2024-07-08 17:50:54.322651,Herrera LLC,24938.36,53487.16,0
efdbaf3b-d429-433b-8816-c95540c3835b,2024-06-20 20:55:31.643720,"Rodriguez, Jennings and Adams",10448.4,79508.85,0
4714e366-d536-4715-94e9-6a4fdea1c188,2024-01-03 12:54:13.697156,Savage LLC,19970.43,53169.04,0
347da359-749a-4a46-96af-e156f27fb26e,2024-03-08 23:36:22.531923,Jimenez and Sons,18754.59,5276.19,0
946baf3e-ad9d-42f4-bfdf-613fde74b09d,2024-01-17 09:33:37.969471,Gonzalez Ltd,44182.13,77520.97,0
f9e6b02a-21f2-4da8-9ec6-325f0f81df6b,2024-08-03 06:13:53.205491,"Sullivan, Johnston and Murphy",16193.59,2435.43,0
5f3a306c-022b-4380-b51d-dc423d43b116,2024-01-31 14:19:14.732379,"Smith, Martinez and Smith",2767.15,11013.89,0
7b3a0aac-e2ad-4731-a84e-99727d6fc4f6,2024-04-28 09:11:58.213710,Edwards-Downs,29944.62,83090.14,0
cc94266b-1467-48aa-85e4-bce23100fb39,2024-02-04 22:44:37.897262,Kent Ltd,38451.47,11383.28,0
84e0d4a4-d619-41a6-9d77-b11176af886a,2024-06-02 20:43:49.703317,"Ferguson, Kelley and Montoya",49592.64,26333.98,0
e08a856c-3b9a-4482-8a0c-5a31c0a36167,2024-02-04 00:36:56.127057,Fisher-Ferguson,5921.25,96367.97,0
db83a6d3-0091-4c76-a8e2-0b3548bdbf09,2024-03-19 13:49:13.768165,Haynes PLC,21293.76,87857.49,0
1ec46347-5941-4c07-ac26-223aa740b19f,2024-06-05 23:21:14.270894,Smith LLC,29957.57,83010.18,0
7d05543a-abdd-4b91-9f3d-e8f71e0aac2f,2024-06-23 23:09:16.513391,Sullivan Inc,34351.86,39719.34,0
e45d0937-6899-44de-9a65-42ed21343356,2024-01-14 00:37:16.859502,Bowers PLC,20038.93,14822.97,0
288b6ac4-87da-45b6-8aba-116eae807c14,2024-05-13 22:48:20.451523,Baker and Sons,44526.51,58654.08,0
010f6279-47dc-4c5b-ad02-737bb0dc71de,2024-07-27 15:15:00.647009,Walker Ltd,5738.69,4438.79,0
0554a09f-0ec4-43d2-95e9-4b8eb3086407,2024-03-14 03:22:00.359004,Jordan-Howard,31224.6,84849.8,0
50a932be-51fd-440f-a14b-be667a9dc9fd,2024-05-24 00:54:09.274478,Anderson LLC,28123.59,86937.15,0
a3714936-e48d-45c1-b47f-846ea8ee1b97,2024-01-23 22:42:08.224805,Smith PLC,12491.08,13587.11,0
ab4f46a4-1c3d-41bd-9c6d-dbdf073be572,2024-08-09 07:44:46.397567,"Carter, Espinoza and Barnes",35036.85,96158.42,0
e9634dea-0ae9-4105-80a2-95c292c89cb9,2024-01-22 00:57:42.521044,Rivera PLC,10718.22,70705.85,0
a9fb686e-12bb-4df1-9fb5-09fe22b1d4a4,2024-02-13 05:01:22.834529,Francis-Moon,13777.35,72479.31,0
75a1b492-9101-4018-b858-bb7d35fd42ec,2024-01-10 15:25:35.994432,Ortiz Group,5645.11,4219.55,0
9af76c6a-6b9a-4347-aff9-51f23c0533b9,2024-09-01 18:05:39.410249,"Saunders, Haas and Bush",43417.52,74675.03,0
7d53f785-2cf6-43c3-8afa-ba5a03541da2,2024-05-12 18:42:08.720057,Smith Group,37884.88,25630.34,0
34155abd-afdf-41ec-96db-3c85779566fa,2024-07-29 19:28:13.701582,Martinez-Jensen,29879.3,91540.2,1
6c056487-f2bc-40c4-bb71-4abec74ae27c,2024-02-23 16:05:07.376370,"Miller, Warren and Savage",14316.95,59355.83,0
83aae6e2-cfda-4f7f-b25b-87561146a891,2024-05-18 08:13:22.457331,Reynolds and Sons,4387.11,76006.0,0
a5dfd33e-b1ba-42ac-8d12-870550e56052,2024-02-21 20:12:49.559249,"Everett, Russell and Arias",15003.87,19061.24,0
908791d2-5e74-4b1e-9746-b8e03d1560af,2024-01-03 13:45:40.488265,George LLC,46002.14,3412.98,0
1ff19f07-044f-41f0-8fa4-be1021930662,2024-06-21 20:01:38.567019,Edwards-Black,15033.23,24662.77,0
d6402c78-a4c2-4a8c-84bc-7c0e8e0132f3,2024-05-23 20:02:39.915446,Lin-Rubio,43119.27,51768.62,0
bfc9173a-450a-4a18-85dc-e800cba85e1e,2024-05-01 17:01:50.273537,Palmer-Carney,5292.37,41024.58,0
a8ae9c94-3002-451e-9e4a-cf02619117bb,2024-02-27 19:33:51.591724,Jackson LLC,506.29,56254.64,0
e30d684b-bf4e-4d06-9797-1a247597ad7d,2024-09-11 22:57:56.812413,Harrison-Adams,38825.46,38678.09,0
88aedd88-3346-4e08-9ac6-b779bdd04ddc,2024-05-08 11:12:40.472675,Schwartz-Smith,9651.04,3118.25,0
5357543f-3bb2-4045-834a-57c5a28891d0,2024-01-01 19:10:58.071441,Mccoy Inc,44968.53,84673.05,0
eb942bf7-d9f6-4790-9ece-937100fc0858,2024-06-18 14:03:16.716027,Myers-Molina,25322.92,68208.15,0
f01e824c-9a2e-4b6c-86f5-fd85a67226cd,2024-05-20 03:10:41.958221,Olson PLC,47958.13,83223.75,0
8931126d-29e5-4678-be6d-11fc747783d2,2024-04-17 17:15:07.358873,"Mason, Black and Garcia",17013.28,7853.46,0
1c93a755-69ad-4c7b-90c2-f925d6508b1d,2024-03-14 19:06:24.556326,Lopez-Scott,5231.93,93065.51,0
9aef53ee-7936-4d22-9136-c96ac99b3d11,2024-08-19 04:22:10.666612,Hebert LLC,39387.01,9315.49,0
8d4aa7be-68a9-446d-b86f-6ca62088b90b,2024-07-02 08:09:25.849194,Baird Inc,39068.11,13939.46,0
13f03f1d-9d08-4051-abeb-5f3724adf87d,2024-07-17 00:08:32.524249,Andrews LLC,21343.26,59296.73,0
a06d3d45-1fb1-4b98-9f05-a41e078b0bd9,2024-01-30 05:43:30.889745,Collins-Moreno,13963.36,71417.79,1
00743635-68c1-4087-b907-4e9c38a91851,2024-02-22 05:55:50.413447,"Foster, Hughes and Howard",5600.34,88540.6,0
e95e7af5-3380-4e25-bc83-386d1182b983,2024-08-27 04:37:52.137287,Scott Inc,17741.28,10085.92,0
ad8a43f4-3bcc-4412-8f73-cadfaccb36ad,2024-06-09 11:18:44.220038,"Gray, Price and Williams",19959.05,6662.93,0
05917637-1196-435e-bf1a-f636fb71105f,2024-05-13 09:46:40.093146,Bowen and Sons,38913.56,32722.13,0
e2de56b4-a1df-4fb2-bdab-273559fa89c8,2024-05-19 06:56:36.540530,"Carrillo, Chandler and Barton",24283.77,82167.7,0
373e1376-7fda-40a4-984c-d0a0195ac6a8,2024-04-13 13:14:28.755007,"Price, Miller and Williams",27324.73,60463.61,0
ef53a4b1-70bc-4162-b4be-4952f1aea9dd,2024-03-27 20:42:49.252403,"Jennings, Miller and Price",42665.46,7570.34,0
c340bf7e-63d9-4232-b0da-e2a30bb3b63b,2024-05-11 20:14:11.273230,Collins Group,30987.28,85462.17,0
095a89b5-8319-4d09-83d3-640403befc5d,2024-06-13 20:28:36.314924,Rosario-White,44151.77,59120.75,0
60146648-61ba-4785-8f10-ae7143f6c5f7,2024-07-31 05:22:24.396178,"Friedman, Morrison and Francis",40252.72,95770.39,0
348be6d7-5148-4095-b051-d5ac9ceb225a,2024-04-23 18:58:39.782797,"Mccoy, Davis and Cooper",1960.77,81814.05,0
8c45575b-af52-42f0-864b-0750db87f9e0,2024-07-16 23:32:36.296395,"Serrano, Sanchez and Lopez",45132.42,91012.68,0
934b823f-a661-4d48-953e-610801c790cd,2024-02-18 08:00:04.784408,Chapman Ltd,30467.75,40397.47,0
8e87722e-15c0-4ced-ad51-54917ead14c5,2024-02-26 01:41:42.122445,"Barron, Rubio and Clark",49427.96,42115.68,0
cb2942aa-2658-4b70-b22f-4ef7909597fd,2024-01-19 03:45:16.267076,Clayton-Patrick,37058.38,87176.53,0
c1b3cc56-d260-483a-8811-22a6699d97f7,2024-02-09 10:01:37.821764,Mitchell-Harris,43093.06,14382.88,0
39db4ec6-35bb-4ef2-83ce-b25114b26fbc,2024-01-15 20:13:21.761493,English-Fitzgerald,1079.64,5286.16,0
9585451d-e93c-4522-bce8-761e3e65e2d3,2024-04-29 23:01:11.486868,"Davis, Wood and Brewer",41543.64,87309.45,0
c7a6e5fa-b362-428c-bd76-c5e5193deb69,2024-01-24 01:50:27.743618,Wheeler Ltd,1870.31,93340.29,0
784af5fa-46eb-4df7-82e9-53dc3502fdef,2024-01-17 12:45:58.734806,Bond-Blackwell,2095.3,71530.96,0
4ceae4cd-2465-4bd9-b759-528f22f86fd9,2024-06-13 08:21:40.893996,"Pierce, Turner and Herman",24334.31,59424.35,0
953062d9-ca0d-45af-a9fb-5641a346904b,2024-02-28 03:31:00.402032,Mullins LLC,3855.41,35262.43,0
5fd3fdea-bcab-4920-ac38-ec53a0109f69,2024-01-09 03:19:16.045113,"Perez, Lawson and Gallagher",4515.04,65018.0,0
520ec5e0-878a-47b0-b32b-8f76242b6f8d,2024-04-05 15:44:19.861793,Davis LLC,858.99,57857.66,0
320f6a55-b444-4da9-8cad-fd351d146178,2024-07-25 01:29:20.244208,Collins Inc,48623.71,32906.93,0
aa297fac-6474-40fc-94b3-fc3390ba627e,2024-07-12 21:00:55.447535,Huang-Church,48088.84,99816.51,0
38573ee0-2198-4fbd-95f5-5148cccc9817,2024-06-09 01:35:51.723966,Durham-Zamora,30979.54,62162.08,0
429adf63-8553-4a3d-a1f8-a9b6319e5bbf,2024-01-24 14:19:42.605685,Francis Ltd,16399.21,16924.82,0
3a695949-95d6-4675-a530-b69228549566,2024-09-17 22:58:34.581362,Khan-Velasquez,46249.63,34926.03,0
480d2d7f-415f-494c-8976-e2e5d44b1edd,2024-07-23 12:43:53.306719,Cook Group,49845.1,68307.46,0
620efbd2-ecc3-4efb-bd6e-b4aa225fe7a4,2024-04-04 10:28:56.555237,"Ferguson, Carson and Cruz",18575.41,13942.4,0
75e58902-f5d6-48eb-9e20-2b3241813121,2024-08-24 12:35:19.873798,Mcdaniel PLC,5282.53,56741.55,0
54aa4a85-e564-4410-a3f5-6deb384db551,2024-08-14 21:05:03.547988,"Hart, Bradley and Savage",18658.02,26750.69,0
60e92849-9691-435c-bab1-90640ffad27a,2024-05-07 20:45:57.516483,Moreno-Nguyen,43550.69,64252.13,0
e84c4044-8366-4783-bdf9-a2b9b07f84cd,2024-08-15 18:57:42.175742,George Inc,10197.82,13546.08,0
d3dcab87-f5e2-464b-b7c1-f145a9233224,2024-07-26 11:17:30.267627,"Martinez, Torres and Rodriguez",7086.79,36674.85,0
720bbe3a-4e15-4f0b-be75-e448f50d6199,2024-08-10 17:41:56.452614,"Rojas, Griffin and Jensen",29229.36,42163.89,0
4403865f-4cb5-4239-b6b2-6828bcf8efbd,2024-06-29 07:10:19.249799,"Sutton, Farrell and Estrada",43090.23,30299.96,1
4112a654-e6a0-4a10-ad74-1bf162425def,2024-08-03 06:21:24.839597,Mack-Gonzalez,1429.29,96177.09,0
6cf33c60-dd9d-4bf8-bf36-94e49431211c,2024-09-05 03:08:07.207026,Nguyen LLC,22836.99,29990.31,0
ab44e4d0-411f-481c-9f58-4b7e917744f4,2024-03-10 10:43:53.101829,"Thomas, Jackson and Nixon",23023.45,97118.83,0
509c0888-badf-4fe8-b431-1d99a0615b03,2024-06-21 13:12:28.430630,Walsh LLC,42340.36,19512.01,0
5b06fb72-f6e1-453f-b0e7-e2c698c8c478,2024-02-15 16:52:49.586352,"Morrison, Bell and Phillips",38006.18,79712.51,0
c249b6da-62fb-4392-8cf3-7c55e0e0ada6,2024-07-24 14:02:02.720823,Cochran Group,32087.33,11140.51,0
b771e272-9fbb-4cfe-b877-bfce789fb158,2024-08-23 14:10:00.033725,Farrell PLC,23249.84,52539.26,0
76ab33f4-0dde-447d-8715-f9f871d690fb,2024-04-17 04:15:42.617034,Williams-Hines,20329.85,18158.46,0
d1bfb128-6c48-4266-8200-b84a9052a85c,2024-08-28 09:13:18.547930,"Levy, Boyd and Black",11920.85,26926.69,0
967a0159-f9e2-4af7-af77-02ffcbfb85e4,2024-02-22 21:05:22.031050,Obrien Inc,21000.66,88601.34,0
41829b70-7405-4701-8c1d-92fe1054a4bf,2024-07-25 23:51:14.251045,Strickland-West,1039.95,1882.14,0
45e35613-a688-42fd-9381-3fbf8ca13dba,2024-06-02 11:54:54.582173,"Dorsey, Ward and Davis",2845.56,59514.7,0
e4a2b542-f16a-4c94-82e9-bbf0c84b5704,2024-05-24 17:20:19.937015,"Cox, Davenport and Harper",12299.81,15748.71,0
804e75da-893c-4175-923a-e5b77d5e0dc8,2024-07-24 21:28:55.088260,Haley-Key,23361.5,26356.68,1
fbbdef21-b434-4da8-839e-66b477cc6159,2024-06-18 17:02:38.651469,"Ramirez, Bush and Reynolds",21351.64,8052.86,0
c9f37a88-3c95-458d-a3a5-5a9c8c295bff,2024-09-10 03:19:40.685729,Wong Group,49465.04,19022.96,0
49ea3e36-139c-4e52-9525-c9a05a20e4c8,2024-02-10 17:30:27.775693,"Morris, Hill and Harrison",47266.04,91846.79,0
4f5b55b7-53c8-41b7-b9a7-0caf94fd5c1b,2024-07-20 18:59:20.059734,Perez-Guerra,3890.82,75731.44,0
04e0d341-4523-42e5-bbcb-486de82f2618,2024-06-01 20:21:58.369287,"Bennett, Yang and Sexton",40261.25,97463.99,0
db509ccb-8650-4b51-a01e-dda5ad192fa3,2024-09-18 23:47:02.629580,Harper LLC,19408.22,97046.24,0
00c10f3b-cfb3-4b7e-9d44-3ca752dfa0e9,2024-06-09 20:21:48.265152,"Barker, Anderson and Mason",32890.61,12298.83,0
5b2eb4ba-ca59-41b5-ba58-2f3c9ec709a9,2024-07-25 08:47:24.061496,Torres and Sons,43058.78,35401.97,0
fdfb3ee0-e9bf-415e-a57c-a7b22d702a9e,2024-06-18 20:22:50.642757,Leach-Perez,15348.62,57574.84,0
91e8e29b-804f-4c90-b2d8-082f2296256e,2024-02-27 14:31:02.922718,Barber LLC,5842.19,8195.38,0
fc556ff7-2ef8-4716-87f1-dbc65b3e6f72,2024-01-19 20:12:25.629061,"Shaw, Harding and Moran",28940.56,56181.97,0
1ca47366-02da-4c66-9384-1ce944a53f42,2024-01-18 20:15:09.105515,Valenzuela PLC,9846.78,34562.63,0
72a476f7-95ba-4aeb-b264-4df79da03410,2024-03-27 21:11:46.111893,Martinez LLC,33745.49,99613.16,0
0ed4c7d8-149c-4c08-b92d-89daa060efe8,2024-03-09 08:38:49.578793,Jones-Holt,48678.76,25351.85,0
f9d0cfef-413f-482c-8616-7fa3f34567a9,2024-06-25 01:43:43.344417,Coleman PLC,38001.93,43424.39,0
6c858405-e892-4f9e-b251-f8fe6b42ac87,2024-08-31 17:16:20.669812,Cantrell-Carrillo,35965.94,75775.37,0
8eacb693-c1b3-4443-a051-f71f0773417d,2024-06-16 01:05:08.671316,Jordan and Sons,48052.8,17306.84,0
9c93b3d2-6acf-404f-9774-7fc48b123f23,2024-07-31 16:16:49.957667,"Powell, Weeks and Williams",14046.85,71183.42,0
b57abc9d-d2b4-442b-893c-a659cd39d2c3,2024-03-11 09:02:25.079034,Nixon-Manning,34108.91,32654.35,0
444fc38a-58e5-4a99-89da-ca4a25397b7e,2024-03-15 22:16:40.370680,Mcintyre-Vasquez,29166.49,56119.84,1
379328bd-7c4b-43bf-8b2c-79fbb9b48149,2024-06-26 15:36:45.850631,"Waters, Meyer and Obrien",43793.16,49243.04,0
7e513601-7c15-4781-aad1-0ee447898931,2024-03-27 23:35:56.997281,Hayes-Henry,1217.77,17172.01,0
6bb56f73-f636-45fd-be06-b2ac2cb11284,2024-04-26 23:06:11.807466,Wilson-Ford,39567.34,73973.22,0
18d8bba8-2e08-44c2-8056-4fb8bf2f7a30,2024-03-04 23:13:50.587499,Jefferson-Flores,49178.04,26550.35,0
40af7cca-b63a-47f3-a08d-752f007d1357,2024-01-01 08:47:25.533547,Joseph-Smith,2453.73,93771.84,0
0ea68201-6897-4f33-bf2f-537934ee98e2,2024-01-30 12:47:10.333841,Turner-Harrison,18792.02,71019.62,0
570aae07-c6dd-4a38-ab1f-4fb28866f42c,2024-02-01 21:35:25.959952,Montgomery-Alexander,39318.4,33293.17,0
1b7754aa-7144-4788-9ad1-239f541c7ab6,2024-03-01 13:50:11.593796,Carpenter Group,30318.83,59021.23,0
b1dfe1de-821f-41fd-a543-e8c4ba2824e2,2024-02-22 04:40:12.243794,Chapman-Reid,418.47,19704.8,0
56dd4dc2-8523-4199-98ea-321e3568bba8,2024-03-01 17:04:18.194988,"Young, Ross and Horton",18443.07,80749.52,0
dc1a61a3-1389-4661-8a7f-673b2bae7ef3,2024-05-10 11:51:47.909799,King-Anderson,25834.6,70026.61,0
ab540ffa-a382-43c3-b4e3-b05056da53ae,2024-08-24 18:17:35.789251,"Kelly, Mcmillan and Roth",39323.93,84219.95,0
